BuildingGUID,GUID,IfcClass,Nl-sfb,Material,TaskID,Resource,TaskName,TaskStart,TaskFinish,Element on time or not,IfcClass_Clean,PlannedDurationDays,BIM_IfcClass,BIM_ElementName,BIM_Description,BIM_ObjectType,BIM_Tag,BIM_TypeName,BIM_BuildingStorey,BIM_HasGeometry,BIM_IfcClass_Clean,Class_Exact_Match,Class_Relationship,Canonical_IfcClass
2CKEPCy9T9zQMKorZoDrni,0bKWaI$nX7GQh$HO6fqkXR,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#615566),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#615566),,,26CBE716-CAEB-49D8-97BB-1A8CC15F82DF,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3cTQcv0s15GfzCPjkGJaYv,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#615661),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#615661),,,97BE5CDA-4EB8-451C-A248-A4A48C7113BA,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3FNr31KWz2POCkPE9OKDKd,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#615856),Stelwerk buitengevel,2015-07-02,2015-07-08,Too late,window,7.0,IfcWindow,stelkozijn_(#615856),,,BE9A3E17-B1B5-49F9-961E-AE71FC3E6EB5,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3qOlkor2HBSvpamf_gJPd_,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#621069),Stelwerk buitengevel,2015-07-02,2015-07-08,Too late,door,7.0,IfcDoor,stelkozijn_(#621069),,,CEBEE97E-52FB-44B9-8780-6A619992CF57,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,1ty8RjYRn53wJA8Y2sySNX,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#621264),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,door,7.0,IfcDoor,stelkozijn_(#621264),,,86E90FBE-F0AA-44B6-B2EC-ADD2B5435A6C,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,1ouOynhDzAJxZsRUJcuK50,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#621423),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,door,7.0,IfcDoor,stelkozijn_(#621423),,,8BB27651-73CB-4AA1-AC7B-7F2251411EB0,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,1mlGJs8VjD4RqOIlGby3sz,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#639569),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#639569),,,70131381-CD9D-4294-8E92-A5B264F9F7D5,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2OWc8$FWTD0RKVkzPjU2UF,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#639664),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#639664),,,7A38E1D2-58AB-438E-8EB2-92FBCF9E0FFA,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1LujJ2JKPCUvhhv13WeOEC,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#639759),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#639759),,,F5688E7B-3ADA-4732-B759-5CE4918F8959,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1JaSVauAr3DuKBcZP1OHya,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#639854),Stelwerk buitengevel,2015-07-02,2015-07-08,Too late,window,7.0,IfcWindow,stelkozijn_(#639854),,,12A7F0F5-9896-451F-BF44-B5F2DF3F16C1,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1e1TMS88vBfRbg_I2ithoR,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#642347),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,door,7.0,IfcDoor,stelkozijn_(#642347),,,06BDAF9C-6CD9-4DF3-8B1E-3C089241852C,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,2awR$Krn55xBl1usT02m1h,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#642506),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,door,7.0,IfcDoor,stelkozijn_(#642506),,,7DE2F77A-8F8E-4E23-835A-408B00D59838,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,1RCelxXQHEquV$blyKtcDr,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#642665),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,door,7.0,IfcDoor,stelkozijn_(#642665),,,2AAFB8B7-78BC-40CF-9FB3-ED99CAA6BC28,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,35WlnsUf99ZR3kVbT6cE2j,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#645932),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,door,7.0,IfcDoor,stelkozijn_(#645932),,,BEE5B4D5-2066-4B75-AD0E-0FC7161A23F0,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,2_uvu2uCr0F9ALtUmmMeA_,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#646027),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,door,7.0,IfcDoor,stelkozijn_(#646027),,,76C9E973-F47E-41F7-B76D-274853AEFCA6,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,2f$790Hcz969otqqc5DRNE,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#646122),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,door,7.0,IfcDoor,stelkozijn_(#646122),,,1594B39D-262F-49A2-A7AD-861F853D2936,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,0174oh3CD24hvU1Ow5D36B,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#650172),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#650172),,,2CB72E15-7F8F-44D1-8920-488A0C3708A3,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,03AldB3qrAAvfaa6RuJUzJ,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#650409),Stelwerk buitengevel,2015-07-02,2015-07-08,Too late,window,7.0,IfcWindow,stelkozijn_(#650409),,,9B1484FA-207B-4D32-8E65-C58303D70926,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,26PEnhIRP84w9lRBxOMn4B,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#660543),Stelwerk buitengevel,2015-07-02,2015-07-08,Too late,door,7.0,IfcDoor,stelkozijn_(#660543),,,4EA8B800-48B2-453A-86C9-BC7F49C24120,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,0H3zj6jMvAdhGj8GrIl$s$,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#660702),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,door,7.0,IfcDoor,stelkozijn_(#660702),,,BDEC73A0-5E22-48BD-8E43-D42EC2F261C6,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,0fzg76vdD0cww37HCpBMZ2,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#661108),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,door,7.0,IfcDoor,stelkozijn_(#661108),,,860AC440-2010-4801-BA5B-8E6D7CF751F9,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,1cLb84f5z659GgMLiRbePM,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#661587),Stelwerk buitengevel,2015-07-02,2015-07-08,Too late,window,7.0,IfcWindow,stelkozijn_(#661587),,,515A0E88-C26D-4151-8E6E-4B50373DA59E,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2wZ0w$0nnE0hkxuN_V9cNP,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#661682),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#661682),,,14AD97D3-E046-4328-9384-F7280F4FD03A,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3_dXL6FOT84BeRzI_st3H3,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#661777),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#661777),,,740F76D7-4E16-4220-A744-FA2261E6C89F,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1dsyX66qnAUeNaJ79P2gCX,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#661972),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#661972),,,E6AD4424-D744-4053-83D3-75F9E00C424F,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3cdRRIm555dRPBMjJlk_ly,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#662209),Stelwerk buitengevel,2015-07-02,2015-07-08,Too late,window,7.0,IfcWindow,stelkozijn_(#662209),,,81362E41-D0C6-453D-8656-F4DA422E741E,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1MwDW$fNz22BsoZbMfGJsg,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#662304),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#662304),,,746C98AB-1387-4258-86A2-E45B2F0007DE,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1BT$$cAnb7EfcxwOANzS8Q,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#662399),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#662399),,,66F5C3B9-A58F-4E11-8B3E-555BD3EEBF27,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2hSDQZVSXB0OP_sxGPlI$3,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#662494),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#662494),,,CB61995E-8C17-457A-A0BD-B9047A929CAC,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1V6WFum2502gB6Zpmwm91M,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#662589),Stelwerk buitengevel,2015-07-02,2015-07-08,Too late,window,7.0,IfcWindow,stelkozijn_(#662589),,,E9B0817F-F55C-42AA-B61C-CBBAFB593898,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,0nDujAB69DS9izGKLeFxu1,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#662684),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#662684),,,D2D1CE22-70F4-4A37-8524-2B6CA94B727B,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3gV8F00ur6Ug8wwy5lEayU,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#662779),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#662779),,,4D41D430-616B-482B-9B2B-32F51365430D,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,00sumIw9D9EgZWxEasSnKE,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#662874),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#662874),,,5C661B8E-63EA-45ED-9939-7617559594BF,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3GtXFK1fL6m9znlxMsk0KJ,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#672420),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#672420),,,B6EAA785-2508-4BFB-B36F-D0763DA9CCF9,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2lN0e9NQj07BUORa4OgEsw,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#672515),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#672515),,,41F26982-20DD-44CA-8CE1-CA183E5F1546,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,0cXyHjurv1a9c0jJJ_GcGw,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#680607),Stelwerk buitengevel,2015-07-02,2015-07-08,Too late,window,7.0,IfcWindow,stelkozijn_(#680607),,,DBD4FE88-38AA-4141-BC8B-37ECDF3A6101,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2fMfndVnD2R9TUrXx88o9_,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#680696),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#680696),,,51B76F99-0A48-4C61-9487-FBF0AE9CF1B9,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1r0g4WN7zBEe0sgBHzI7xa,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#680785),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#680785),,,C5D843D1-2BCB-4B11-BE8D-3C8A80FD3E96,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2NDMTI7EX3N9zowDzHR3mx,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#680874),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#680874),,,C3478780-0409-4E9C-B757-A69B2EEAE1CC,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1ZYqmkojXA0eSWxyoXZcuM,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#684194),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#684194),,,E7EE17F7-1F0F-45F1-A46A-6C4C54D3B330,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3zWU$Qpn54oQZO60lbqx8V,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#684283),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#684283),,,63E6DA71-2A6D-477F-8A21-13476A14AB6D,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3W_f$_t31F1AZIMnyxvnz3,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#684372),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#684372),,,98D6461F-4946-4A62-A235-4F26AD6A6F6E,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,0fzgTqKXHB7u3sFJJEDAXx,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#684561),Stelwerk buitengevel,2015-07-02,2015-07-08,Too late,window,7.0,IfcWindow,stelkozijn_(#684561),,,3A187733-CE3B-455B-946E-EE3C69DC004E,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1hPzwRz_b4gOFuZ5IEFcao,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#686076),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#686076),,,8FD7E43E-345F-4271-A13D-89C38C62E958,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1libdzZgnFD9Jik7_pv1u9,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#686165),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#686165),,,603C0A47-EE4C-430B-B78C-FBDE00C028A7,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,04HuHpaEr2YQBTFV26LX4x,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#686254),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#686254),,,C9C1ED64-2FA1-46FA-A342-17C77DF368E0,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3Q1RvU_YPBVg$Q1fKA0eMk,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#686343),Stelwerk buitengevel,2015-07-02,2015-07-08,Too late,window,7.0,IfcWindow,stelkozijn_(#686343),,,4707ACB9-F27A-4494-8AF7-7C6CEAFDD3D3,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3nNl1y1n567hYW1_dUplEG,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#687858),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#687858),,,0E450E4E-3FAF-40F9-867D-C9781DAD3306,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1ZT9k4UNT1uQXO_7BsO2dw,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#687947),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#687947),,,691FD5B4-EA86-40BB-8F6A-2B27FD3A0E37,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,1efX1E12v5PQgP2pnfnIE3,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#688036),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#688036),,,AFDC78F1-D17B-4DD8-9382-5CEFA944FF84,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,0BtjZMmBr4jQ$h_8YbD1eu,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#688125),Stelwerk buitengevel,2015-07-02,2015-07-08,Too late,window,7.0,IfcWindow,stelkozijn_(#688125),,,05322DEA-F5BF-4437-B9A1-F0821BE10E72,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3jmsVb5uH3FPXcq40x_bWq,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#689640),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#689640),,,BD7F205F-79BD-4805-913D-429CD05ED9C9,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,27S5Z02wD8Dh7lg8C2vlgJ,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#689729),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#689729),,,30678366-14F7-428A-B3ED-E3E09D4DB155,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2yf6QUuVP55es90rWR9_DK,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST00950,stelkozijn_(#689818),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,window,7.0,IfcWindow,stelkozijn_(#689818),,,C273C402-84E3-4D36-B58C-6B064D255D55,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,0UcKNxAODBLvKDpd549zVh,IfcWindow,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#689907),Stelwerk buitengevel,2015-07-02,2015-07-08,Too late,window,7.0,IfcWindow,stelkozijn_(#689907),,,A5BDBB03-B220-42C6-A1AC-2759B6B2B128,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2$aVgOHSD2PfsdmqgQAmjX,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#725758),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,door,7.0,IfcDoor,stelkozijn_(#725758),,,F9FD3EBE-AB3D-4661-8708-3CFF743CD637,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,0pIv0hWZfBiA$_CRu76FSy,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#725853),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,door,7.0,IfcDoor,stelkozijn_(#725853),,,7E16A994-7359-4E82-95EA-B03AFED27C7B,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,1zjlZrbzbBS8ly$f1KAnNn,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#725948),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,door,7.0,IfcDoor,stelkozijn_(#725948),,,DFFB22E2-B072-4290-9FA2-8CED7B2114BB,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,27pFf1NVr8U8_Uo1jtbjaP,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#726242),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,door,7.0,IfcDoor,stelkozijn_(#726242),,,9F52ACB3-616D-4465-AC7D-4912BF8E5AF7,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,1eugkmFzzBBRkg4KebLPbm,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#726337),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,door,7.0,IfcDoor,stelkozijn_(#726337),,,81142507-287B-4086-BD85-4D877F424544,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,2Iywgx9NL3COQsECzlNa7k,IfcDoor,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST00950,stelkozijn_(#726432),Stelwerk buitengevel,2015-07-02,2015-07-08,On time,door,7.0,IfcDoor,stelkozijn_(#726432),,,85B50908-E924-4F52-8CFC-83E5845EAD87,,Storey-1,True,door,True,Exact match,door
2CKEPCy9T9zQMKorZoDrni,28y23oYnn9ffNHFtIgG4eV,IfcWindow,3120_buitenwandopeningen - gevuld met ramen,205 ongewapend beton,ST00980,merk B1_(#389232),Plaatsen kozijnen,2015-07-06,2015-07-10,Too late,window,5.0,IfcWindow,merk B1_(#389232),,,DCA8ABFC-F003-445D-AE3D-D96CE1D1879B,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,0Qsap_2Uz3QB0nkJJrzxZi,IfcWindow,3120_buitenwandopeningen - gevuld met ramen,205 ongewapend beton,ST00980,merk B1-R_(#339253),Plaatsen kozijnen,2015-07-06,2015-07-10,Too late,window,5.0,IfcWindow,merk B1-R_(#339253),,,9B87A308-C595-4B51-872C-930F0B840D37,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3JeH1TgU11swcYtanRKEDB,IfcWindow,3120_buitenwandopeningen - gevuld met ramen,205 ongewapend beton,ST00980,merk B1-R_(#402371),Plaatsen kozijnen,2015-07-06,2015-07-10,Too late,window,5.0,IfcWindow,merk B1-R_(#402371),,,D5CF3692-942B-4303-B96F-BB0150DDD75F,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,2XNLxb2W1EcOmRN2I2R6N6,IfcWindow,3120_buitenwandopeningen - gevuld met ramen,205 ongewapend beton,ST00980,merk B1-R_(#412896),Plaatsen kozijnen,2015-07-06,2015-07-10,Too late,window,5.0,IfcWindow,merk B1-R_(#412896),,,DB91F679-918A-4612-88CB-786814CFA59E,,Storey-1,True,window,True,Exact match,window
2CKEPCy9T9zQMKorZoDrni,3tluGaSF578Pu1p8j0vdmu,IfcWindow,3120_buitenwandopeningen - gevuld met ramen,205 ongewapend beton,ST00980,merk B1sp_(#343364),Plaatsen kozijnen,2015-07-06,2015-07-10,Too late,window,5.0,IfcWindow,merk B1sp_(#343364),,,DDE60C04-1172-4F15-B4A4-FE9AEEB227EA,,Storey-1,True,window,True,Exact match,window
