GUID,IfcClass,ElementName,Description,ObjectType,Tag,TypeName,BuildingStorey,HasGeometry
1zdT80P_nEjPjRgMWJ8Lvk,IfcCovering,betontegels_(#1024407),,,897B3FD3-21DC-4E12-A095-D4F58640CBA5,,Storey-1,True
2d8jnOiWD9ORDN_XgFkDBe,IfcCovering,betontegels_(#1026955),,,BE78A882-07F5-4E8C-95D6-3237549C3D4C,,Storey-1,True
0Kfgx9Nxj2bew$GtRbr6uE,IfcCovering,betontegels_(#1028229),,,B7FA397D-0C67-4306-8D25-3267FBBABDB3,,Storey-1,True
2l$oeG9lXEAON5tH8gh0nl,IfcCovering,betontegels_(#1021882),,,57D542C6-D530-48F1-9C10-51FB11F13381,,Storey-1,True
1bGX7OGrbDdedy0ydF_mth,IfcCovering,betontegels_(#1028411),,,D0EEC9E6-B561-46C2-8B19-1FC8547454A0,,Storey-1,True
1uiMvh6yP2OOYipgb_i_rR,IfcCovering,betontegels_(#1025044),,,9B3C61CF-1E27-4CE3-9A3D-69833D4193E7,,Storey-1,True
1EVl0OF0f5Z9QCYCuQ2GeN,IfcCovering,betontegels_(#1026136),,,6907DD62-3B63-416D-AF47-0521226837CD,,Storey-1,True
1v_pDcrDXCTPzmqd3ZRi5o,IfcCovering,dakopstand_(#1010757),,,4DE39A32-AE94-4481-B05A-8934DD4A11FC,,Storey-1,True
1yttnXsk50Qf6_XsxmtjuQ,IfcCovering,betontegels_(#1019672),,,D3A498F6-6278-44BF-BE4B-13928568FDA1,,Storey-1,True
0uZXBPih93hQ$HBE8iJepB,IfcCovering,betontegels_(#1023327),,,10074409-81A7-4004-93E5-6906E5996F98,,Storey-1,True
1aXh7U1hX9QA9Lzjz0NE6v,IfcCovering,betontegels_(#1029321),,,88B15977-F7D9-4974-9BCE-1B2B17015D9A,,Storey-1,True
21N0J5Ek13TPdeQxvcefbd,IfcCovering,betontegels_(#1020267),,,BD624C4E-C181-48FE-8A21-D8C20D62CD5E,,Storey-1,True
1XE_92uOrBmA0PDyX8Fy$C,IfcCovering,betontegels_(#1029139),,,7DB738F9-740C-4AD6-BC99-B84D993B111B,,Storey-1,True
24KyYIQ9P9xRJSCmdfQij9,IfcCovering,betontegels_(#1026227),,,D40CE025-EF64-4DFA-BC8B-D70478A79500,,Storey-1,True
27WeU$LTvAj8wy$SzEilPm,IfcCovering,betontegels_(#1027865),,,9CED639E-FC59-4FF9-87D5-446D99390909,,Storey-1,True
1NFXazhSX3Svdq5kX7Su0W,IfcCovering,betontegels_(#1019587),,,6ADDD189-4D01-4BF0-93FE-036F043D58A7,,Storey-1,True
1vmcmvIdL0dQ8Z1hC_1DsX,IfcCovering,betontegels_(#1027956),,,9F7E5002-0E01-4446-9FED-B10BD880880A,,Storey-1,True
1CkaLDJKL468fAXTlP10J8,IfcCovering,dakopstand_(#1011100),,,DE6830CB-36D2-401A-BB5B-70EF26AE4C8C,,Storey-1,True
31O2UMG$H9rwZvztsj49z$,IfcCovering,betontegels_(#1025317),,,2BFAE8BC-AC7B-42E4-9223-39A9D07043C3,,Storey-1,True
1vqY8CI3DDZOFsvFiHidSZ,IfcCovering,betontegels_(#1028138),,,31C26670-F470-46F2-BA4D-9AA21FBF3F13,,Storey-1,True
2doh4ME$91fQJyUBJhY_eE,IfcCovering,dakisolatie_(#1012538),,,48B4363F-EE68-424A-BFBA-6AE8EC5C2CA7,,Storey-1,True
1LO7oFJeD2EOm59wZdV6yt,IfcCovering,dakopstand_(#1007971),,,C42E8064-741E-4163-9B8A-D6C8B7C0ED62,,Storey-1,True
02UEAMO653kvCQejYFAlQc,IfcCovering,betontegels_(#1024225),,,89A13B47-CBFA-401D-90AD-B9D40B371D8C,,Storey-1,True
2lUnWkuzLErPp7XAppeVK4,IfcCovering,betontegels_(#1021797),,,D79A263B-6CB1-4917-9F27-F35B592C93D6,,Storey-1,True
3LYxrpomHBywuStP5nGDbt,IfcCovering,betontegels_(#1021627),,,C466C4FB-3213-46FF-9B87-9E56884F2DCD,,Storey-1,True
18QTGHZ7f97esnSIyLCpXw,IfcCovering,betontegels_(#1020522),,,FCC4DC41-A240-43FE-A4BD-71A0A8C5B5A2,,Storey-1,True
27Ze7lgG198BMukHNQ8Hjr,IfcCovering,betontegels_(#1021967),,,071D994B-ACFB-4AA1-9EA4-583346ABCBF0,,Storey-1,True
16Daa9Dsf5fggJvPF8ITw3,IfcCovering,betontegels_(#1030049),,,FCB6F625-BF7C-4CCD-80E8-AE7B221F09A3,,Storey-1,True
0tTlTv8DnFuvAyQS6tLJtC,IfcCovering,betontegels_(#1019842),,,52BB056B-F83A-40B9-A3FE-9E20E3C724D9,,Storey-1,True
3mod0KxqP62QgQcIWgFvBD,IfcCovering,betontegels_(#1021202),,,BA947AB3-D5D2-4F14-A87C-D7CDD00442D7,,Storey-1,True
25uKp3tqHCihLEKgdPWfVr,IfcCovering,zinkwerk_(#1001850),,,3D9FEB3D-B210-4A88-95A3-A03DB953DD25,,Storey-1,True
0_ObFb3CD429cBWUmVY8V7,IfcCovering,betontegels_(#1025135),,,1AD88A7A-B153-491F-9169-FB1CC75EC620,,Storey-1,True
0F2_Cq4cH5EBgzjzWr3wIn,IfcCovering,betontegels_(#1027683),,,B9FD8FC1-6731-47C8-8EDB-5792F5EEC5A7,,Storey-1,True
2I9T5aZwzDEhGlia21IrSS,IfcCovering,zinkwerk_(#984845),,,C44D7BF7-8016-45A7-944F-41CA2D36F302,,Storey-1,True
02IH5bTmD7ruX4Im4oOdj_,IfcCovering,betontegels_(#1027319),,,BD56B8E0-8141-4D9F-8BB8-53D59F412C67,,Storey-1,True
1xNFd9suvCsw7Rnlript8v,IfcCovering,betontegels_(#1029412),,,9FA2C518-5574-42BE-AA5B-9A2C81FBEF77,,Storey-1,True
1laiMuaAnEmxdEWXeApRm4,IfcCovering,zinkwerk_(#1015384),,,08245995-8B93-40A2-97B7-EC510F7718CC,,Storey-1,True
2tpGqMj3fCzhgvYCg1CamW,IfcCovering,dakopstand_(#1018786),,,E8D851CB-254D-43C7-B544-E0B49D7FF028,,Storey-1,True
3bQ4mC_tj5sgg1xZ8$yNsQ,IfcCovering,betontegels_(#1019417),,,DD3D5013-E095-4D6A-A713-EF2951BC3FFA,,Storey-1,True
1UiQXYWMbFwPNbbRQUamlC,IfcCovering,betontegels_(#1026773),,,818FAB29-1218-4B0D-BF58-773231AFD6F6,,Storey-1,True
3fMOP07nH0WvOgsj7Yt2Gk,IfcCovering,betontegels_(#1022137),,,D52A65AF-CE91-40B0-B518-51F686D13EE6,,Storey-1,True
3ESD2qqRHDg91I3ukN3ttf,IfcCovering,betontegels_(#1029594),,,D9D56628-C515-44EE-96C0-910FAC2F90AE,,Storey-1,True
3qf63pAJT2w8MACwBTs5ol,IfcCovering,betontegels_(#1025681),,,AC5B0C08-1A67-4B66-BC62-29FDE38EBD26,,Storey-1,True
1y0dcz9IL1$hxiWsYSUNHk,IfcCovering,betontegels_(#1029867),,,E74E717C-BF9A-4F2D-AB38-F153590A3D4F,,Storey-1,True
349sHc_LL8uweCsUmQ0joA,IfcCovering,betontegels_(#1022562),,,BED2EF44-15D3-4912-A08B-7B2963D04F5A,,Storey-1,True
3q4aWvObvDIP2CBf5_weMp,IfcCovering,betontegels_(#1019247),,,331FCA4D-A00B-4483-969E-E8DBA29761FF,,Storey-1,True
2WRRKhSgf3Lua$p1nYCb1e,IfcCovering,betontegels_(#1020862),,,63DCD4CB-C27D-4595-BF92-0860675C0D03,,Storey-1,True
1kHdEAQgfAfRulPoF4LN7S,IfcCovering,betontegels_(#1023770),,,70E241BE-9CE6-429E-9FE4-02BFD26527DB,,Storey-1,True
1H57z8Ha99F92dgp1NCfzk,IfcCovering,zinkwerk_(#994028),,,A4AA8183-5E1C-4AAE-ACBC-8C4E850649B3,,Storey-1,True
3G7YYwaY53kAtnV5r5N_80,IfcCovering,betontegels_(#1021712),,,98FBA1F8-B95C-4534-8E95-EC4691DE3A59,,Storey-1,True
1S9u7TJub329QG1A2tCN21,IfcCovering,betontegels_(#1026409),,,2B642437-0722-4AC4-8853-C79118431A8C,,Storey-1,True
3ABlM$Pv51ugCPypY$_Mb2,IfcCovering,betontegels_(#1024953),,,C75E25DB-B0C1-482D-976C-0DE43B055A80,,Storey-1,True
0d9X4yVBvAj82bWTfnYq9P,IfcCovering,betontegels_(#1028320),,,CCB71B41-26D3-413B-97B8-8174F99CB522,,Storey-1,True
0HnAcpdJr80A8cD71yYoeB,IfcCovering,betontegels_(#1029958),,,F18700AC-6A46-4157-A6B2-4375F483787D,,Storey-1,True
3Vf24eZxn8FA$KbaE491vv,IfcCovering,betontegels_(#1023412),,,2D1836A5-B64D-4087-9ED2-A0CF3955290A,,Storey-1,True
0DU0ho7ET9xeodHQnA3DCL,IfcCovering,betontegels_(#1022307),,,8961302B-E268-4532-AA09-32840A5019C1,,Storey-1,True
1cfoWgWC16WgiB8HR_RbB3,IfcCovering,betontegels_(#1020437),,,08BD127D-9036-49B6-899A-F1790F114425,,Storey-1,True
0QWqHRnT5A9gUFfwWw1gqx,IfcCovering,betontegels_(#1027592),,,CFC393A7-784A-4C2C-BA1A-A62DBE064DCB,,Storey-1,True
1Twk2Vb911RQoAJ_vvuZNY,IfcCovering,betontegels_(#1023072),,,D71E0D9A-6A48-4F48-ACC2-C9066BCD878E,,Storey-1,True
0OacnxnFX0Ugv1ZNtbYrTd,IfcCovering,betontegels_(#1028684),,,726262D3-1CE4-4282-931F-110F2BF8D3EE,,Storey-1,True
0e1w7wDmrANuuiAc_us2pg,IfcCovering,betontegels_(#1023588),,,E259AB4A-C867-44DB-BCD2-A21E21DBC0D3,,Storey-1,True
0fL6nncaXBAPzz548nMIg_,IfcCovering,betontegels_(#1029776),,,CD25C7E5-D5AA-4137-A676-C044D28DE55A,,Storey-1,True
1HWemfguz6DOlT17jks_g8,IfcCovering,betontegels_(#1027501),,,06814DC9-1B24-4028-93E7-75B4EBD65E92,,Storey-1,True
1cDi$gMzj7a8V_3XeFa71O,IfcCovering,betontegels_(#1028502),,,444E5AF5-7860-4FBB-B985-60F7A6892ABC,,Storey-1,True
1wYvQjE0vDifu$fk5prZ5J,IfcCovering,betontegels_(#1029503),,,448C2A6C-EDB0-4A08-B07A-7765AB6F9A3A,,Storey-1,True
16i6c79YLDHfIojJ_RCaRf,IfcCovering,betontegels_(#1020182),,,1D456AF1-3039-4CB9-8A70-3AA25DAA1637,,Storey-1,True
1D5$TKmsb7rhjvMX9T5g_X,IfcCovering,betontegels_(#1021457),,,8A04B4E9-0812-42F2-93CB-F3C91723FF6C,,Storey-1,True
2AL95GGQP6cOlPEU6oA8fg,IfcCovering,dakopstand_(#1018228),,,1FF306E3-4732-4B62-BB6A-7A9D6D294F74,,Storey-1,True
0fCb5iOiL1oB12nK5s8ewy,IfcCovering,betontegels_(#1024862),,,2CB4D1D0-648B-4273-ACC7-BB75C9C07D17,,Storey-1,True
2rkF9EZEH5OvVyh14CJJfh,IfcCovering,betontegels_(#1027228),,,89397A8A-93FB-44C3-A626-1F28010185B5,,Storey-1,True
2aX2psslXB_8WIP6X5Qclt,IfcCovering,betontegels_(#1025590),,,E4B1DB56-9713-4DA8-AB94-2B10E9B453CC,,Storey-1,True
1dYmQHRI55cgzKJ8Gn_L7t,IfcCovering,betontegels_(#1025863),,,3AB7C5CC-5042-454C-85F9-079DBF5D8034,,Storey-1,True
1W94PNFKnCSxRYDJqPvKCU,IfcCovering,betontegels_(#1024043),,,437970AE-FCB4-4200-A1BC-918B1615682A,,Storey-1,True
3JzdktlAD4fwCjnj8Hq68I,IfcCovering,betontegels_(#1029048),,,E2B11281-24E1-466D-A6FC-85873D780F8C,,Storey-1,True
20CFDBuN12EuJRqCahvIIQ,IfcCovering,betontegels_(#1020777),,,887C108F-AB13-40D8-932D-C9912F0BA692,,Storey-1,True
06b3QgaqP6yBLkgbTXyTL8,IfcCovering,zinkwerk_(#1016671),,,F8049023-4A5C-4DED-8FD8-2E1B29B8C189,,Storey-1,True
0w$FiYunz69QIJrmPA7B3v,IfcCovering,betontegels_(#1029685),,,6B8DBA76-57F0-47B5-A45D-4F1CBF0784DB,,Storey-1,True
0S881o__vBrhaD2Qv_Q5Le,IfcCovering,betontegels_(#1021542),,,C3012802-B3CF-4410-854F-F9EA2FC86243,,Storey-1,True
0hD1KoUqr9cvPQlIk_tdW7,IfcCovering,dakopstand_(#1010943),,,136E2979-3E7B-4F28-BFB7-52FC856491BA,,Storey-1,True
2Ngo0bDXTCxAmeVufjmuAp,IfcCovering,betontegels_(#1025772),,,15771FB7-416F-4EBF-ACF0-4923360232ED,,Storey-1,True
0r2nhEVnrERheaaCQdsmjD,IfcCovering,betontegels_(#1024771),,,023BFCF7-E601-405F-BEF7-930B2EFC2E8C,,Storey-1,True
1Ph6cwIxz869P8OIOjrVF1,IfcCovering,betontegels_(#1020607),,,5AC8B1BE-733C-4F64-B85B-DD86677C95FF,,Storey-1,True
1rExlpes5B39Ox6U7J3Uz8,IfcCovering,betontegels_(#1028047),,,E437B224-31F5-4551-B37B-DFB497679F61,,Storey-1,True
2dWHDWnLX14A$kF8UcTl4r,IfcCovering,betontegels_(#1025499),,,FA86DC9A-A5DF-4C6C-AD9E-CAED33D941AF,,Storey-1,True
1jGoAxXFj8KODlsneFx3Xy,IfcCovering,betontegels_(#1026591),,,6F4F5C32-64CA-4FA3-97F9-F2EFFA17F689,,Storey-1,True
1rcfRR_wHD78MOh_ys_jqc,IfcCovering,betontegels_(#1027774),,,C8153C33-C833-4448-A12B-FBC30C0DCE29,,Storey-1,True
3RK0TMRTzAl9YB0BayQDA4,IfcCovering,betontegels_(#1026864),,,A1D50F54-31E1-40E7-8496-3B632598EC77,,Storey-1,True
0R5wGHHLz0tAmLCaJw8lU8,IfcCovering,zinkwerk_(#1014438),,,F368AC4F-BA88-4012-A142-B7739100DE6B,,Storey-1,True
0wOihoGAv9NfPaO3AoCN6d,IfcCovering,betontegels_(#1028957),,,4989F18A-1931-40A2-8067-455BAC3BC62C,,Storey-1,True
10t5XByLf8lR5AmUNK$o7I,IfcCovering,betontegels_(#1020352),,,CE842934-7EB4-4F6B-AB6D-EFE653D61A0E,,Storey-1,True
2pbAED5sb32ubApMNSludL,IfcCovering,betontegels_(#1023861),,,BD9B0E85-CE78-4D13-AE46-6435B421A0AC,,Storey-1,True
1FBhy8A45CSeI6peykS8Ez,IfcCovering,betontegels_(#1025408),,,0541AF33-8665-4AE1-BA66-C1DD09CFB497,,Storey-1,True
1I0PV0p5z8NeVPcfauIKKN,IfcCovering,betontegels_(#1023242),,,CAE2095E-50F8-4CF2-934F-6C1B7033FB29,,Storey-1,True
2XzroqtGvDzgcAmNb3rTi6,IfcCovering,betontegels_(#1020947),,,CDF58E67-0119-4AFF-BAF0-B70DF263ADC7,,Storey-1,True
0y7onjYi94B8vk9RRgVFLj,IfcCovering,betontegels_(#1021032),,,0C9A09EE-3D44-4B50-AC74-ABB65D3E805E,,Storey-1,True
2cIP4KtFP3TAlBJNMabohL,IfcCovering,betontegels_(#1027410),,,1286B16E-6BBA-41EA-A89F-206A5E781103,,Storey-1,True
3OyAkhS$zFOg63qAw9hFnh,IfcCovering,betontegels_(#1022222),,,05974B13-CE03-4864-8301-399E7E728E4E,,Storey-1,True
0o3GpVqG913gPIqfiHBxfD,IfcCovering,betontegels_(#1019927),,,E149EAA1-7E5C-4F51-A722-D7CDAE69E14E,,Storey-1,True
1A344MWP50jRy2YUUISU3X,IfcCovering,zinkwerk_(#1014756),,,09723BD9-7CE9-46D4-93A6-0842B954DBD0,,Storey-1,True
1uHWUw4ZfAleWkkT2vVqaT,IfcCovering,betontegels_(#1022477),,,B13F9EAE-6B03-47EB-B477-DFDE86BCCE0B,,Storey-1,True
3OXEW2f89DQ9GsfpqEYjEr,IfcCovering,zinkwerk_(#1016043),,,4854800F-8647-4FD1-ABBB-2BBA06ABBB34,,Storey-1,True
09AkK$6i5C39D$ywenNKrZ,IfcCovering,betontegels_(#1020097),,,FDF8EABE-4679-4521-B361-BD611B183057,,Storey-1,True
3lexsa_aT0xRxuG8mGm8kh,IfcCovering,zinkwerk_(#1016357),,,D22C3EF5-65A8-4169-B885-91028A3252EE,,Storey-1,True
0Pbqta6Xr32OXw1kF3fR7b,IfcCovering,isolatie_(#1013346),,,6CE3B85A-80B6-4C88-A1DB-F408954BBF0A,,Storey-1,True
0E1xriX1f2kwdT1o37Pk87,IfcCovering,betontegels_(#1028775),,,1517507D-685F-4024-807A-A5F26AF5A1D7,,Storey-1,True
0qwdtNZk52iuuNee0Y3W9h,IfcCovering,betontegels_(#1021372),,,76CB24EB-6BBA-4A44-83CB-A4F1BB184D15,,Storey-1,True
2C75_A81bDNRdAy65om9p7,IfcCovering,betontegels_(#1025954),,,B75D53B8-FFD6-462F-8217-654BEA1CAF7F,,Storey-1,True
2RW8xUGv96uPEIsJ2cPWR1,IfcCovering,betontegels_(#1019332),,,74E36721-74C0-48C2-9384-6AD9D695A183,,Storey-1,True
1urRnmbQ1DXxsOkwCY$sVH,IfcCovering,betontegels_(#1026682),,,81A1669C-1543-4437-8780-6578D7EA839B,,Storey-1,True
3jsGCV7kb2b86rOMtP8dzz,IfcCovering,betontegels_(#1028593),,,31A299F3-D091-4627-A375-C31BE1D400F1,,Storey-1,True
21xb2pVvv7n8vjep1zVF1p,IfcCovering,betontegels_(#1022987),,,5CDEF4BE-123B-42DE-A523-F9FC719D6D64,,Storey-1,True
2RhxpryvL8uvdEWDGoljFF,IfcCovering,betontegels_(#1022052),,,6DF87EF7-F22B-4AC8-9FD2-87664AD457D6,,Storey-1,True
1X$020lUzEYR3RU_2Pka2q,IfcCovering,zinkwerk_(#838215),,,692C4FF2-7EAC-4568-A919-F78239BB115D,,Storey-1,True
0QxMuP0oD0YvtXZuMakUew,IfcCovering,wandtegelwerk_(#981461),,,4BF1758B-8109-4EC8-8BB1-E2C547EC65AF,,Storey-1,True
0Po_JFGY50XvLDdByW2Bpx,IfcCovering,betontegels_(#869005),,,0595B61F-B917-4296-A5CF-1307B60066F5,,Storey-1,True
1V13QYvODBa9uW1amKQPhT,IfcCovering,zinkwerk_(#866447),,,8D7E17E9-46B0-49F9-B81A-2AF320EA8429,,Storey-1,True
3zs9U0xgf92v1heWmuAepv,IfcCovering,zinkwerk_(#844968),,,7323758C-72C3-4A24-B5A8-BBC30E87BC04,,Storey-1,True
2JANbut$T8nxt$hODeUiSp,IfcCovering,betontegels_(#870734),,,9A2D5096-7BC4-4543-A9FF-7B741B6C9B9C,,Storey-1,True
0FyMAWzxbBawFadYkECtei,IfcCovering,dakschroot_(#780721),,,5AD3FED5-2020-47B0-B3AF-4AF1F221C608,,Storey-1,True
3tNbDVOAvBQgN5iuW4w8zc,IfcCovering,zinkwerk_(#848950),,,D298DB34-AF98-41A8-881A-859F157EA22B,,Storey-1,True
2Z3HxXa894BPPjdtbbkjn5,IfcCovering,buitenblad_(#835912),,,64918B2E-6F29-4396-AABE-0FC6BC19CF67,,Storey-1,True
09PjpLOMb3oOqywlkDOrjl,IfcCovering,kantafwerking_(#888765),,,EBCC1CAA-4714-4E30-9A0B-04E3C495893D,,Storey-1,True
1OTA1gAj9ATh84uH31OBDU,IfcCovering,zinkwerk_(#842582),,,E1EA39E0-5594-4625-BF3C-04026EEFDA7D,,Storey-1,True
3v7jjIBmv4zeDHY2O7CTFc,IfcCovering,betontegels_(#871283),,,2CE93A64-9B17-4E12-A2E4-96E388898B2B,,Storey-1,True
1iHShdTj5FLen2ZrbmOHW6,IfcCovering,zinkwerk_(#842328),,,B7F3FF7C-322A-40FF-BF74-51D8535CB6CF,,Storey-1,True
1VTTmSV6f6cevwx3o1FUZv,IfcCovering,kantafwerking_(#889557),,,2F4C5187-E18D-485A-837E-2C03D681F7CF,,Storey-1,True
1qPGssPd59qRwrFY12sSY9,IfcCovering,kantafwerking_(#889945),,,058B0B05-206D-43AA-A490-226ECB01BA7E,,Storey-1,True
2vauZnqDT7eARsn623l9v2,IfcCovering,vloertegelwerk_(#983295),,,DC88CD6E-7DD5-4BDA-8D00-80795B31CD06,,Storey-1,True
3q4SQU7r9ByuqNHoMOkqjg,IfcCovering,kantafwerking_(#847165),,,9A8165B7-7EAD-404E-A836-E42355F4F1E6,,Storey-1,True
1i5ogZ4K1AxvzSOEoA0oNn,IfcCovering,wandtegelwerk_(#983130),,,E3F18BA3-EBCB-467D-867E-FA1E9941BB69,,Storey-1,True
31tNRRGvH9svsZQwCRztCr,IfcCovering,zinkwerk_(#845792),,,E4C33D01-213A-47BF-A9A7-79AD8C24E57A,,Storey-1,True
2g9IuoPDb56wVJhEnIIJqg,IfcCovering,betontegels_(#870643),,,64CE6CEC-1937-4038-A4F5-7622F50FD39A,,Storey-1,True
1pWFB$LHL6KuT3eICUgb4v,IfcCovering,zinkwerk_(#850140),,,A6CBE4C3-23FD-4A66-A3C0-2D6BA4ED25B2,,Storey-1,True
27zGao9cH6YhZzZxcRahuu,IfcCovering,zinkwerk_(#873611),,,9987823E-4E9D-4AB9-8FB4-D12A6FD9E574,,Storey-1,True
1_7znYdaL2vvnbTkunNySP,IfcCovering,betontegels_(#869278),,,9B6A1DEC-E822-4BF9-A6E6-ED5E00E9BCBB,,Storey-1,True
0wgFUC16L8Xv1IzjR0JB_u,IfcCovering,dakschroot_(#978786),,,66B8312D-036B-4F99-B1F1-1B32506F1CF5,,Storey-1,True
0qSZe0_MXD0h6j88Hoo0$w,IfcCovering,boeideel_(#851152),,,4095703D-0C72-4C4E-B3E1-474CA9B5E67E,,Storey-1,True
3WDsHDSk90AecD23X$EHGI,IfcCovering,plafond_(#905929),,,BB2A5A03-AFE5-4697-93B8-B95FCD6068E6,,Storey-1,True
2G9o6gixn4hxdV2YeCaESS,IfcCovering,zinkwerk_(#864410),,,0B50B973-B22D-4062-AC39-31363D30AE75,,Storey-1,True
0xKpW5L4T4_wLHVmTOP9bY,IfcCovering,zinkwerk_(#973249),,,1F5C5C09-D5BE-4F2E-9313-57FE8637EF61,,Storey-1,True
3IIR8eR1r0R9p9uvc8Mf6n,IfcCovering,zinkwerk_(#837360),,,7720534A-D707-46BA-927C-EA57AF49B3FD,,Storey-1,True
3B0cImQo95AfLsdJUYrJMh,IfcCovering,wandtegelwerk_(#984091),,,6886D1FE-59E4-4448-B7E6-2EFD8E8099B2,,Storey-1,True
2fil8fFyH81ORzaSPhzet0,IfcCovering,betontegels_(#873194),,,7D7C4D02-5864-4E17-9AB6-F466328C35F2,,Storey-1,True
3K0wSSa5bE79buUWIwnSLF,IfcCovering,dakopstand_(#802156),,,1C1BCB15-5285-4FED-BEEF-51A34CA0F15A,,Storey-1,True
1KT4KC8xXFpRlZd_IKq4gU,IfcCovering,zinkwerk_(#865429),,,6618733D-5373-4F20-AC3D-98D24183DA8C,,Storey-1,True
0BJNdd9oH5pfWkFa2lD4pf,IfcCovering,zinkwerk_(#864823),,,DE989EFC-0C08-418A-A978-F6971BF857DB,,Storey-1,True
3xzEe0T8bCWBjU_VXTmQ6b,IfcCovering,zinkwerk_(#864224),,,3C54B654-E030-4D07-937B-1507E9889148,,Storey-1,True
3S2Pvwt9T9OPbJeTxCxDaO,IfcCovering,wandtegelwerk_(#981624),,,4943E85C-2D77-4BE2-8F31-A2F2475E483C,,Storey-1,True
0exdr$6zj4fQBj$3Uj_0qO,IfcCovering,betontegels_(#870279),,,DA6A96E7-006F-40C1-81E6-7847ADBF569E,,Storey-1,True
0L0lEU90j7FPf_OAXcJ1ox,IfcCovering,zinkwerk_(#849802),,,EAB177F6-101D-4B7F-9365-5D97556A403D,,Storey-1,True
2HeP5tiWbEkQWeynxY6g35,IfcCovering,kantafwerking_(#847558),,,D1E1A40F-62FE-403E-908C-A2C670193E79,,Storey-1,True
3gfqbsYlL5ugfoMiSI7zVP,IfcCovering,buitenblad_(#840018),,,B00404F5-A16B-4EE2-8E46-44FF4D10D109,,Storey-1,True
2PTNT3DwLCO9bi_vB8A6Oz,IfcCovering,wandtegelwerk+_(#980744),,,D3014413-D637-4AC8-9797-569E84A2F8E3,,Storey-1,True
29Msnxde1Dze22H9_YYN9$,IfcCovering,zinkwerk_(#837695),,,0EBDFCF3-841F-40E7-B57D-B02913442807,,Storey-1,True
1CetqsUbj30BJWYHjEAeBN,IfcCovering,zinkwerk_(#777880),,,C2E6A680-413A-40F4-9C92-C2128629DC25,,Storey-1,True
1Jbf2tomj9wvYhPhJuorCt,IfcCovering,betontegels_(#872102),,,1B634E20-060D-40CC-AB52-AC152B238663,,Storey-1,True
1SuTK8M3v35APOdkg4zwPz,IfcCovering,dakpan (vlak)_(#828839),,,070E07B0-E65F-4F7D-91F7-5A94DACB9A86,,Storey-1,True
1HOR_Hm891fB0ED3zYydv9,IfcCovering,kantafwerking_(#890349),,,E377A431-08B2-4B39-A7BE-295A83F0FBEA,,Storey-1,True
2uJK3eK$549BqnuK1_54YD,IfcCovering,zinkwerk_(#853196),,,A373CDDA-AE21-472B-BA66-F6ECF11C0E87,,Storey-1,True
2MtlItV3D4awUFvxmyJJHJ,IfcCovering,dakschroot_(#977791),,,75D6DB6A-23D9-4DE0-9018-9B6147FD6437,,Storey-1,True
1KjQmrDzL1FwSdAPuOT1ca,IfcCovering,zinkwerk_(#977707),,,7F2742F6-71F2-41E7-B427-4F4D3CC178E1,,Storey-1,True
1xTEdklNfBnOKmE_Q1qkHL,IfcCovering,wandtegelwerk_(#979191),,,0335F8CD-9A70-41FF-B0CE-4C56EB20D111,,Storey-1,True
0pV8eki8zCsefy35p96p0h,IfcCovering,zinkwerk_(#974441),,,9E10A216-D84E-4093-839C-516A79F48162,,Storey-1,True
07cG4vr152GgBk2Q72_UbX,IfcCovering,kantafwerking_(#891141),,,918DF75A-A79F-42F9-B880-6C368BDAD19F,,Storey-1,True
3$dmuTcdjCdRaU$JDZZi4l,IfcCovering,kantafwerking_(#847359),,,00ACC741-0E0A-4B3C-85C8-3DA4B7FD30AF,,Storey-1,True
3RqzpgxRP5o8I3joEa28qO,IfcCovering,buitenblad_(#836616),,,2C1ED237-2AD3-45D5-BE0C-D131A8F6CAE7,,Storey-1,True
2hqD5zgRj0CQqvnqm3NjKC,IfcCovering,betontegels_(#872648),,,A7D5102D-6EA7-4595-97AE-1D07220F412B,,Storey-1,True
33aGP4gnfAIvyYmseq5SNX,IfcCovering,zinkwerk_(#846039),,,57A83145-3C4B-4B4A-82A3-2AD7482559AB,,Storey-1,True
37jDaf3PnEKhPH8PdjYeA$,IfcCovering,zinkwerk_(#866125),,,E70B14EA-5922-4CB5-AF4C-FC8EE56F6939,,Storey-1,True
1m3NQvVIv5QOxVfXM8jYmA,IfcCovering,zinkwerk_(#865878),,,A67E03AE-E5D2-48CB-AEE1-F589DFF59949,,Storey-1,True
0ioOOKfXD9aRGY3ERZ6BkM,IfcCovering,zinkwerk_(#862824),,,E68D5550-9DB2-4555-BD3E-710476B1C391,,Storey-1,True
2ODGQAulT1SAkb29zzFBbY,IfcCovering,betontegels_(#869096),,,1D457449-6785-4C3B-93CE-E02287AE59A5,,Storey-1,True
3rYCoYwsb1LOkW_rDx4Q3h,IfcCovering,betontegels_(#869642),,,34FE0501-99FC-4311-947D-78EEC1C70518,,Storey-1,True
1Oji0lxvr8hQJSnV_gQX6M,IfcCovering,zinkwerk_(#973159),,,F2DF6005-683A-4F2B-915B-06DFBB1B716D,,Storey-1,True
3P9CgPPZL3bwIcKiU0t_ZO,IfcCovering,gipsplafond_(#809067),,,3F544289-7A3A-4DC2-AE87-9FB98F4C6B66,,Storey-1,True
2VECTsx1j7tvYwrtvvd72j,IfcCovering,betontegels_(#871647),,,0A033FBA-2E3A-4C6A-BDF6-F915FAC4596B,,Storey-1,True
